SMILES,BoilingPoint,MeltingPoint,CriticalTemp,CriticalPress,CriticalVolume,Molecular Weight,EnthalpyVap,Log P
CC(C)N(C1=CC=CC=C1)C(=O)CCl,581.26,337.47,798.627842887593,27.382848643220928,610.5,211.6920000000001,55.142,2.666800000000001
C(C(=O)N)C(=O)N,521.04,389.95,742.3435668437256,62.392528869023096,273.5,102.09299999999998,57.04599999999999,-1.6528999999999998
CCC(=O)NC1=CC(=C(C=C1)Cl)Cl,621.06,405.08,849.993978080212,31.59716396495116,570.5,218.08300000000008,61.17999999999999,3.3419000000000016
CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,740.1500000000001,562.51,984.7958510816236,31.811381412418967,685.5,229.71500000000012,74.339,2.1655999999999995
CC(C)OC1=CC=CC=C1OC(=O)NC,613.31,354.89,823.2545137820398,26.32548140749712,616.5,209.2450000000001,58.88300000000001,2.192
CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,823.31,452.7600000000001,1045.2503476846634,14.36978987343664,1078.5,339.4789999999995,76.88400000000001,4.275500000000004
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,780.21,447.43000000000006,987.31108916974,22.915171929097717,805.5,259.34900000000005,80.537,2.577500000000001
CCCOC(=O)C1=CC=C(C=C1)N,590.81,366.99,810.7547959595398,30.864197530864192,542.5,179.2190000000001,58.84,1.8356
CCCNC(=O)N,467.69,320.69,666.2053223180093,46.34004043631928,329.5,102.13699999999996,48.321,0.0647000000000001
CC(C)(C#C)NC(=O)C1=CC(=CC(=C1)Cl)Cl,676.5899999999999,488.28,921.1639720066574,27.700831024930736,689.5,256.13200000000006,66.42,3.1350000000000016
C1=CN=C2C(=N1)C=NC=N2,597.3399999999999,502.66,895.616143844583,67.85199579860442,381.5,132.12600000000003,57.706,0.4197999999999998
C1=CN=C2C(=N1)C(=O)NC(=O)N2,724.3599999999999,704.56,1030.7286806103707,73.30174516794894,399.5,164.12400000000002,66.712,-0.9936000000000004
C1=C2C(=NC=N1)N=CN2,565.8799999999999,527.6400000000001,852.1241839538365,74.96111392215286,335.5,120.115,55.56400000000001,0.3528999999999999
C1=NC2=NC(=NC(=C2N1)N)N,720.8999999999999,719.2,1018.3551847437424,87.18084183564493,393.5,150.14500000000007,78.17,-0.4827000000000003
C1=CN=C(C=N1)C(=O)N,574.48,448.8,839.770384019828,64.51508846631506,340.5,123.11499999999997,58.807,-0.4245
C1=CN=C(C=N1)C(=O)O,593.5899999999999,476.21,852.7979311831047,61.418421595699705,329.5,124.09899999999996,58.58399999999999,0.1747999999999999
C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)N,729.0699999999999,521.7,990.6114809461608,32.20981213949168,648.5,217.27100000000007,70.39699999999999,4.166200000000003
CCCCCCCCSC(=O)OC1=CC(=NN=C1C2=CC=CC=C2)Cl,969.47,631.5,1217.0320819709716,17.03307943257362,1110.5,378.92499999999967,94.793,6.389500000000006
C1=CC=NC(=C1)N,466.91,327.33000000000004,713.1451058528897,58.360728832125936,285.5,94.11699999999998,45.851,0.6638
C1=CC=NC(=C1)C(=O)N,543.6600000000001,388.53,794.9720612635892,55.52581839503731,347.5,122.12699999999997,54.82299999999999,0.1805
C1=CC(=CN=C1)C(=O)N,543.6600000000001,388.53,794.9720612635892,55.52581839503731,347.5,122.12699999999997,54.82299999999999,0.1805
C1=CN=CC=C1C(=O)N,543.6600000000001,388.53,794.9720612635892,55.52581839503731,347.5,122.12699999999997,54.82299999999999,0.1805
C1=CC=NC(=C1)C(=O)O,562.77,415.94,808.7618700358751,53.04676762173835,336.5,123.11099999999996,54.6,0.7797999999999998
C1=CC(=CN=C1)C(=O)O,562.77,415.94,808.7618700358751,53.04676762173835,336.5,123.11099999999996,54.6,0.7797999999999998
C1=CN=CC=C1C(=O)O,562.77,415.94,808.7618700358751,53.04676762173835,336.5,123.11099999999996,54.6,0.7797999999999999
C1=CC(=C(N=C1)N)N,544.42,423.11,802.6556724374615,62.294079134660485,314.5,109.13199999999998,57.154,0.246
C1=CC(=NC=C1N)N,544.42,423.11,802.6556724374615,62.294079134660485,314.5,109.13199999999998,57.154,0.246
C1=CN=CC(=C1N)N,544.42,423.11,802.6556724374615,62.294079134660485,314.5,109.13199999999996,57.154,0.246
C1=CC(=C(N=C1)C(=O)O)C(=O)O,736.1400000000001,600.3299999999999,984.3450835142872,51.38680130008608,416.5,167.12000000000003,74.652,0.478
C1=CN=C(C=C1C(=O)O)C(=O)O,736.1400000000001,600.3299999999999,984.3450835142872,51.38680130008608,416.5,167.12,74.652,0.478
C1=CC(=NC=C1C(=O)O)C(=O)O,736.1400000000001,600.3299999999999,984.3450835142872,51.38680130008608,416.5,167.12000000000003,74.652,0.478
C1=CC(=NC(=C1)C(=O)O)C(=O)O,736.1400000000001,600.3299999999999,984.3450835142872,51.38680130008608,416.5,167.12000000000003,74.652,0.478
C1=CN=CC(=C1C(=O)O)C(=O)O,736.1400000000001,600.3299999999999,984.3450835142872,51.38680130008608,416.5,167.12,74.652,0.478
C1=C(C=NC=C1C(=O)O)C(=O)O,736.1400000000001,600.3299999999999,984.3450835142872,51.38680130008608,416.5,167.12000000000003,74.652,0.478
C1=CC=NC(=C1)CCO,532.3199999999999,327.43,741.8254030466933,46.52989359543932,387.5,123.15499999999994,56.341,0.6163999999999998
C1=CN=CC=C1CO,509.44,316.16,722.2851159246061,53.27934359848685,331.5,109.12799999999994,54.115,0.5738999999999999
C1=CC(=CN=C1)O,470.02,343.27000000000004,718.1602970697984,69.21354038333227,222.5,95.10099999999996,47.562,0.7871999999999997
C1=CC=NC(=C1)NN,517.0799999999999,379.99,763.1021036163613,59.537418076512736,320.5,109.13199999999998,52.28699999999999,0.3671999999999999
C1=CC=C(C=C1)C(CNC2=CC=CC=N2)O,746.01,459.13,978.1724145020588,35.012779664577565,644.5,214.2680000000001,78.021,2.2271000000000005
CC1=NC=C(C(=C1O)CN)CO,718.31,558.72,942.775690391471,52.05632911260614,438.5,168.19600000000008,83.546,0.04662
C1=CN=CN=C1N,497.73,387.6,759.9384244215105,68.07611454214728,278.5,95.10499999999998,49.835,0.0587999999999999
C1CC(=O)NC1C(=O)O,591.1600000000001,490.86,834.9266913151483,53.35720890574501,324.5,129.11499999999998,55.14999999999999,-0.6504000000000001
C1=CNC(=C1)C(=O)O,531.31,440.92,766.4001938683367,57.91742828084855,290.5,111.09999999999997,52.458,0.7129
C1=CNC=C1C(=O)O,531.31,440.92,766.4001938683367,57.91742828084855,290.5,111.09999999999997,52.458,0.7129
C1=CC(=O)NC1=O,494.42,392.21,749.4021698074199,63.188597743914286,238.5,97.07299999999998,40.608,-0.8010000000000002
CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC,986.12,684.69,1217.7319314276592,13.727587825331817,1222.5,399.9659999999995,96.092,5.972400000000006
C1=CC(=C(C2=NC=C(C=C21)Cl)C(=O)O)Cl,763.0699999999999,591.1200000000001,1025.463442430529,37.59170967471518,580.5,242.061,75.9,3.2398000000000007
C1=CC=C2C(=C1)C=CC(=N2)N,582.3899999999999,417.63,845.3562429970052,46.72091587945816,431.5,144.17700000000005,57.057,1.8169999999999995
C1=CC=C2C(=C1)C=C(C=N2)N,582.3899999999999,417.63,845.3562429970052,46.72091587945816,431.5,144.17700000000005,57.057,1.8169999999999995
C1=CC=C2C(=C1)C(=CC=N2)N,582.3899999999999,417.63,845.3562429970052,46.72091587945816,431.5,144.17700000000005,57.057,1.8169999999999995
C1=CC2=C(C=CC(=C2)N)N=C1,582.3899999999999,417.63,845.3562429970052,46.72091587945816,431.5,144.17700000000008,57.057,1.8169999999999995
C1=CC2=C(C(=C1)N)N=CC=C2,582.3899999999999,417.63,845.3562429970052,46.72091587945816,431.5,144.17700000000008,57.057,1.817
C1=CC=C2C(=C1)C=CC(=N2)C(=O)O,678.25,506.24,935.3644737829784,42.88663047892787,482.5,173.17100000000005,65.806,1.933
C1=CC2=C(C(=C1)C(=O)O)N=CC=C2,678.25,506.24,935.3644737829784,42.88663047892787,482.5,173.17100000000002,65.806,1.933
C1=CC=C2C(=C1)C=CC(=O)N2,568.3899999999999,422.8,829.9852971446367,45.53062298640821,411.5,145.16100000000003,50.257000000000005,1.5280999999999996
C1=CC=C2C(=C1)C=C(C=N2)O,585.5,433.5700000000001,850.1353769803727,54.385186345402495,368.5,145.16100000000006,58.768,1.9404
C1=CC=C2C(=C1)C(=O)C=CN2,568.3899999999999,422.8,829.9852971446367,45.53062298640821,411.5,145.16100000000003,50.257000000000005,1.5280999999999998
C1=CC2=C(C=CC=N2)C(=C1)O,585.5,433.5700000000001,850.1353769803727,54.385186345402495,368.5,145.16100000000006,58.768,1.9404
C1=CC2=C(C=C(C=C2)O)N=C1,585.5,433.5700000000001,850.1353769803727,54.385186345402495,368.5,145.16100000000006,58.768,1.9404
CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl,969.05,671.78,1223.9873634435614,20.001216073937297,1008.5,372.8079999999997,94.71,4.405900000000004
CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,889.6599999999999,601.3,1121.6333349538093,22.46131039284832,903.5,314.4109999999996,89.877,1.4589999999999996
CC1C2=CC(=C(C=C2CCN1)O)OC,650.52,518.5899999999999,891.1743653910246,36.24605416392857,513.5,193.2460000000001,65.947,1.6074999999999993
CC1CCCCC1NC(=O)NC2=CC=CC=C2,715.69,432.35,949.879631567374,25.76721894405937,719.5,232.3270000000001,68.77199999999999,3.386800000000001
CCNC1=NC(=NC(=N1)Cl)NCC,695.27,569.97,940.5857876888174,39.20939739469237,585.5,201.6610000000001,70.663,1.3885999999999998
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C)C)NC1,1028.07,715.7299999999999,1273.252601156592,12.664479933131544,1298.5,415.6619999999993,99.018,5.366800000000005
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)NC1,1036.88,733.2499999999999,1284.0714605928963,13.16562781086154,1285.5,413.6459999999993,100.281,5.286900000000005
CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=C(C4)NN=C5)C,929.22,725.7,1177.5435816391755,20.108990729755263,1025.5,328.4999999999994,90.249,4.118100000000003
CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,767.8699999999999,642.97,1025.2675092730317,30.222793365855072,652.5,224.26000000000013,64.557,0.961
CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,918.28,496.26,1158.0306965906232,13.788826059336904,1185.5,371.5239999999996,85.53099999999999,5.996100000000006
CC1=C2C(C(=O)C3(CC(=CC(C(C2(C)C)CC1OC(=O)C)OC(=O)C)C(CC3O)OC(=O)C(C(C4=CC=CC=C4)N(C)C)O)C)O,1598.16,985.63,2186.393253504224,8.701629815264399,1813.5,641.7580000000021,173.21800000000002,2.819000000000002
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,2092.72,1367.99,3510.720226589688,7.344246884203259,2321.5,853.918000000002,223.542,3.735700000000004
CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,702.23,596.9000000000001,946.3267656093348,33.105523193067434,645.5,228.3210000000001,70.263,1.6112
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,737.8,594.9300000000001,986.5647874274472,31.919307989402792,686.5,229.71500000000012,73.819,2.1672
CCNC1=NC(=NC(=N1)SC)NC(C)(C)C,792.03,610.68,1048.0082880554444,30.456753846078875,747.5,241.36400000000015,78.477,2.2357
CCOC1=NC(=NS1)C(Cl)(Cl)Cl,628.94,528.75,903.1339512038568,41.302925568823895,527.5,247.53400000000005,61.699,2.7635000000000014
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)[N+](=O)[O-],685.04,497.17,956.4207013535872,36.33349937742549,541.5,260.891,68.005,4.2084
C1(=C(N=C(N=C1Cl)Cl)Cl)Cl,589.8599999999999,461.58,864.0984370813986,46.78485143938272,445.5,217.87,58.72,3.0902000000000003
C1=CC(=C(C=C1NC(=O)C2=C(C(=CC(=C2)Cl)Cl)O)Cl)Cl,904.7,673.1800000000001,1169.4918549487795,31.314890324293867,750.5,351.0159999999998,95.468,5.258100000000001
CCCCCCCCCCCCCC(=O)N,646.3199999999999,380.73,823.6966903889411,16.769058538100307,854.5,227.39200000000025,64.145,4.172800000000002
CCCCCCCCCCCCCC#N,622.0,312.53,797.4949427345423,14.941945312778994,845.5,209.37700000000024,57.236,5.211080000000005
CCN(CC)C(=O)C1=CC=CC=C1C(=O)N(CC)CC,729.96,473.8200000000001,930.290933463782,18.64330436909566,871.5,276.3799999999996,71.726,2.6506000000000007
C12C(NC(=O)N1)NC(=O)N2,642.98,720.24,925.4230336696356,79.4354364659492,319.5,142.11800000000005,60.194,-1.7358000000000002
C1C=CCC2C1C(=O)NC2=O,592.28,447.47,854.6946384492178,43.282548476454295,410.5,151.16500000000008,49.288,0.2251999999999999
C1(=C(NC(=C1I)I)I)I,750.4200000000001,538.85,1122.5358869825568,48.225308641975296,562.5,570.675,72.54599999999999,3.4331
CC1=CC(=CC(=C1N)C)C2=CC(=C(C(=C2)C)N)C,793.98,564.5600000000001,1039.5562967694282,23.38293008690968,773.5,240.35000000000016,81.016,3.751680000000002
CN(C)C1=CC=C(C=C1)C2=CC=C(C=C2)N(C)C,653.88,412.9000000000001,878.6631119520114,22.12450076064033,751.5,240.3500000000001,61.172,3.4856000000000025
CN(C)C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)N(C)C,730.6300000000001,474.1,957.3068628196024,21.453330103892046,813.5,268.3599999999998,70.144,3.0496000000000016
CC(C)(C#N)C(C)(C)C#N,580.3399999999999,314.74,807.6835290122527,25.05007510012515,513.5,136.19800000000006,51.766000000000005,2.08596
C1(=NNN=N1)N,527.91,533.12,809.1106803667349,108.73335428262622,218.5,85.07,55.661,-1.2181000000000002
C1=NNN=N1,450.4,437.34,718.4735321545061,99.8002996004994,189.5,70.05499999999999,44.358,-0.8003000000000002
C1=CSC(=N1)N,465.55,391.0,724.2151408830624,71.33400292184074,241.5,100.146,46.747,0.7252999999999998
C1C(NCS1)C(=O)O,548.29,494.82,794.7884122461631,57.91742828084855,307.5,133.17200000000005,54.489,-0.2665
C1C(=O)NC(=O)S1,520.21,463.63,792.8029023038865,68.98378605092657,242.5,117.12899999999998,43.902,-0.0306
CCN(CC)C(=O)SCC1=CC=C(C=C1)Cl,678.3399999999999,410.66,904.7222891754592,24.678141508905476,726.5,257.78600000000006,65.235,4.035000000000004
CC1=CNC(=O)NC1=O,575.0999999999999,517.51,839.6053845932834,57.47915949374654,323.5,126.11499999999997,50.426,-0.6283800000000002
C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N,1314.26,969.3,1642.2742428042477,28.505223154564725,1042.5,776.8720000000004,137.179,4.557300000000002
CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N,738.26,516.98,992.9151804634704,29.345168435397785,661.5,212.2960000000001,75.24000000000001,3.1348400000000005
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)C)C)C)NC1,2773.92,1805.08,-6236.723674977823,6.9802058811724645,2668.5,1034.2000000000032,358.446,-2.697299999999985
C1C(C1N)C2=CC=CC=C2,506.8,314.57,744.1844073690114,39.20939739469237,416.5,133.19400000000002,48.149,1.5012
CC(=O)N(C(=O)C)C(=O)C,510.93,339.64,708.5034390559744,38.722933153762185,407.5,143.14200000000008,51.231,-0.0721
CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl,678.8199999999999,346.02,901.5484927424563,21.979524314738875,790.5,304.6699999999997,65.957,4.843900000000003
C1=NNC(=O)NC1=O,578.06,553.99,862.625159999985,81.01620243032404,260.5,113.07599999999998,51.52199999999999,-1.5418000000000005
C1(=NC(=NC(=N1)N)N)N,683.5699999999999,639.4300000000001,975.9864667169652,94.07682878299391,329.5,126.123,76.42500000000001,-1.3818
C1=NNC(=N1)N,497.09,472.85,762.1580998229783,89.67516069788792,225.5,84.082,51.67699999999999,-0.6131000000000002
C1(=NC(=NN1)N)N,574.5999999999999,568.6300000000001,850.0551278355093,97.25772129049322,254.5,99.09699999999998,62.98,-1.0309
C([N+](=O)[O-])(Br)(Br)Br,569.5699999999999,426.46,859.0988450258656,86.3724934702395,348.5,297.728,52.42,2.0591
C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)Cl)Cl,831.8399999999999,571.68,1085.7598904341085,28.566196876514905,770.5,315.5869999999998,83.843,5.290800000000001
C(#N)C(C(Cl)(Cl)Cl)O,571.1199999999999,326.56,788.5472214514446,43.11220079593744,378.5,174.41400000000002,60.89999999999999,1.24108
C1=C(C(=C(C(=C1Cl)Cl)[N+](=O)[O-])O)Cl,723.25,566.45,998.091048232134,47.04191057897301,458.5,242.445,75.97200000000001,3.2606000000000006
C(CCl)N(CCCl)CCCl,461.61,279.61,646.5508547732572,27.497842106840665,536.5,204.5280000000001,44.148,2.0048000000000004
C1=C(C(=NC(=C1Cl)Cl)OCC(=O)O)Cl,735.3,576.76,983.0148719869452,37.08973193025349,557.5,256.47200000000004,74.377,2.5052000000000003
C1C2CC3CC1CC(C2)(C3)N,520.99,355.68,756.0753964730133,34.8476252737281,484.5,151.25300000000013,46.946,1.9139
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,1035.72,527.95,1333.5803956728862,4.573524343223611,2069.5,522.0029999999995,97.773,13.051099999999977
C1=CC=C(C(=C1)C(F)(F)F)N,458.53,295.04,665.0181194341101,37.499685940130256,391.5,161.12600000000006,41.008,2.2876
C1=CC(=CC=C1C(F)(F)F)N,458.53,295.04,665.0181194341101,37.499685940130256,391.5,161.12600000000006,41.008,2.2876000000000003
C1=CC(=CC=C1C#N)C(F)(F)F,510.96,288.04,722.803622505708,30.490398421085203,444.5,171.121,43.071,2.5770800000000005
C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,773.5,542.87,1001.627674106328,26.46107470067232,705.5,281.2329999999997,72.48700000000001,4.147200000000001
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],849.3599999999999,624.1299999999999,1073.8484339097151,19.338335000297807,880.5,335.2819999999997,80.27199999999999,4.148200000000004
CC(CN(CC(C)O)CC(C)O)O,693.1800000000001,361.12,858.1485561890094,31.42029801524261,596.5,191.27100000000016,86.544,-0.5691999999999998
CCN(CC)CC(=O)NC1=C(C=C(C=C1C)C)C,700.9,457.85,901.0399252860624,18.936510425306448,826.5,248.37000000000015,68.471,2.8921600000000014
COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,917.9,739.27,1170.50731169207,27.411529289219047,813.5,290.32299999999964,95.552,1.2575999999999996
COC1=CC(=CC(=C1OC)OC)N,586.9300000000001,405.12,802.2546289735341,31.21001217190474,514.5,183.2070000000001,57.761,1.2946
COC1=CC(=CC(=C1OC)OC)CCN,632.69,427.66,841.0752831571821,25.456148729076315,626.5,211.2610000000001,62.213,1.2135999999999998
COC1=C(C2=C(C=C1)C(=C3C=COC3=N2)OC)OC,748.96,557.0,985.6341221016386,27.09850115480263,701.5,259.261,72.448,3.006800000000002
C(#N)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],799.73,610.54,1095.9375446745328,52.50997689561016,408.5,176.04399999999998,79.001,-1.00612
C1=C(C=C(C(=C1[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-],906.55,735.4499999999999,1204.6471701322448,49.94443681404439,538.5,228.12,93.626,0.9934000000000004
C1=C(C(=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])O)[N+](=O)[O-],990.28,863.11,1291.5046569184158,74.44458754348496,441.5,245.103,108.351,0.8224000000000007
C1=C(C=C(C(=C1[N+](=O)[O-])C(=O)O)[N+](=O)[O-])[N+](=O)[O-],1002.41,824.0600000000001,1289.5642973123097,45.71551872713365,589.5,257.114,102.375,1.1094000000000002
C1=CC2=C(C=C1[N+](=O)[O-])C(=O)C3=C2C(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-],1101.51,879.98,1405.4916442972444,34.8065192610576,774.5,315.19699999999995,106.292,2.622600000000002
C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],677.56,516.8599999999999,961.6492065322489,62.000124000248,331.5,151.03400000000002,67.205,-0.8998999999999999
C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],909.66,751.39,1209.0243247065648,58.4499995324,475.5,229.104,95.337,1.116800000000001
C1=C(C=C(C(=C1[N+](=O)[O-])NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1518.61,1267.28,1863.5417129271552,34.0788769237952,1018.5,439.20900000000006,156.812,2.879400000000002
C1=CC=C(C=C1)C2=C(N=C(N2)C3=CC=CC=C3)C4=CC=CC=C4,895.5799999999999,636.48,1189.0312313674506,25.63691716071142,887.5,296.3729999999997,85.272,5.410700000000004
C1=CC=C(C=C1)C2=NC(=NC(=N2)C3=CC=CC=C3)C4=CC=CC=C4,957.86,671.77,1268.347698984939,26.65267223689748,926.5,309.3719999999998,91.398,4.872600000000003
C1=CC(=CC=C1C(C2=CC=C(C=C2)N)(C3=CC=C(C=C3)N)O)N,1035.84,733.7299999999999,1301.4747924257392,30.456753846078865,870.5,305.38099999999963,114.008,2.7174
CN(C)C1=CC=C(C=C1)C(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C,903.46,570.74,1135.978011420863,14.048448039848138,1159.5,373.5439999999995,85.799,5.064800000000004
C(NC1=NC(=NC(=N1)NCO)NCO)O,961.6699999999998,763.9000000000001,1180.492325952876,72.43096423721138,572.5,216.2010000000001,120.525,-2.0433
C(C(CO)(CO)N)O,636.96,402.98,809.3005526967793,64.0,334.5,121.13599999999995,83.88,-2.339199999999999
C1=CC=NC(=C1)C2=NC(=NC(=N2)C3=CC=CC=N3)C4=CC=CC=N4,1050.32,852.58,1389.9575803028963,36.909684953693095,905.5,312.33599999999984,103.35,3.0576000000000008
C1=CC=C2C(=C1)C(=CN2)CCN,596.69,465.15,837.8665288687561,39.25854737093359,497.5,160.2200000000001,59.367,1.6690999999999996
COC1=C(C2=C3C(CC4=C2C=C(C=C4)O)NCCC3=C1)OC,877.5899999999999,712.91,1126.4819516434911,26.27153576304756,789.5,297.35399999999964,88.079,2.819300000000001
CCCCNC(=O)OCC(C)(CCC)COC(=O)N,732.95,459.27,923.175000035582,17.84857235516731,868.5,274.3609999999997,75.127,2.4144
C1=CC(=CC=C1CC(C(=O)N)N)O,711.31,530.78,959.8402830950616,49.80354989742959,455.5,180.20700000000008,78.558,-0.2527000000000003
CCOC(=O)C(CC1=CC=C(C=C1)O)N,688.89,462.46,917.2171969230532,33.64538304595689,558.5,209.2450000000001,73.03,0.8251000000000002
C1=CNC(=O)NC1=O,547.24,493.72,816.9134584059027,68.52769615367747,267.5,112.08799999999997,47.538,-0.9368
C(=O)(N)N,421.41,317.48,638.4328291277959,77.35334000119126,155.5,60.056,45.848,-0.9762
C1=C(NC=N1)C=CC(=O)O,612.05,518.65,860.9253665550983,54.30506085153592,375.5,138.12600000000003,60.85199999999999,0.5075
CC(C)C(C(=O)O)N,531.1600000000001,359.97,742.2389109372558,42.38552517361111,356.5,117.14799999999994,53.753,0.0543
CC1C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)O1)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C,2523.74,1754.2,6288.956643069595,3.134805672142461,3203.5,1111.3380000000027,242.904,2.3433000000000077
CC1CC(C(NC1)C(C)C2=C(C3=C(C=C2)C4CC=C5CC(CCC5(C4C3)C)O)C)O,1130.13,748.32,1383.6385201055975,13.768367863252564,1277.5,409.6139999999994,119.074,4.594520000000006
C=CC1=CC=C(C=C1)N,483.51,300.36,713.1673742364934,40.517965463296605,385.5,119.16699999999994,46.31100000000001,1.9118
C=CC1=CC(=CC=C1)[N+](=O)[O-],562.8199999999999,360.71,813.2578748936809,38.29281442995785,438.5,149.14900000000006,52.261,2.2378
C=CC1=CC=C(C=C1)[N+](=O)[O-],562.8199999999999,360.71,813.2578748936809,38.29281442995785,438.5,149.14900000000006,52.261,2.2378
COC1=CC2=C(C=CN=C2C=C1)C(=O)CCC3CCNCC3C=C,902.92,649.4300000000001,1149.7771552273018,18.805348842982102,992.5,324.4239999999996,86.92800000000001,3.618000000000002
CC1=CC(=CC(=C1)OC(=O)NC)C,573.4300000000001,348.91,785.8195469004755,28.9361815409732,548.5,179.2190000000001,55.297,2.02164
OCCN(CCO)CCO,625.8599999999999,372.31000000000006,782.3912685404453,43.28254847645428,446.5,149.19000000000014,81.03,-1.734699999999999
Nc1ccc(cc1)[N+]([O-])=O,592.91,423.19,856.6495865554315,50.370703190127735,374.5,138.12600000000003,59.120000000000005,1.177
NCCCCCCCC(O)=O,600.6800000000001,423.78,794.6595722869341,29.53686200378072,536.5,159.22900000000013,61.207,1.3703
NCc1ccccc1,458.97,278.33000000000004,685.6948212090756,44.326162542265,348.5,107.15599999999992,44.093,1.1453
ONc1ccccc1,505.91,297.28,710.4586561047703,54.22511230020757,317.5,109.12799999999994,54.341,1.4876999999999998
CN(C)c1ccc(N(C)C)cc1[N+](=O)[O-],641.76,462.47,869.8421434940263,28.627366445463004,605.5,209.2490000000001,62.131,1.7268
CCC(C)C(SC)=O,459.09,226.71,664.5953404207193,34.359113205031825,425.5,132.22799999999998,42.125,1.9221
CCC(C)C(=O)N(C)c(ccc1)cc1C,594.5699999999999,342.61,801.8951900045315,23.09169643378768,673.5,205.30100000000016,55.871,3.0039200000000017
